linea,frase,menu,status,items,unknown,needs_review,fail_safe,user_intent,tiempo_ms
148,5 nuggets de pollo además 4 hamburguesa hamburguesa mega,real,needs_clarification,[],"[""5 nuggets de pollo"", ""4 hamburguesa hamburguesa mega""]",True,True,,1.219
149,3 agua embotellada; diez pizza pizza hawaiana; 3 pizza ranchera; 3 hamburguesa con queso; seis coca cola,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 10}]","[""3 agua embotellada"", ""3 pizza ranchera"", ""3 hamburguesa con queso"", ""seis coca cola""]",False,False,,1.713
150,dame 8 hamburguesa doble pollo también 5 pizza ranchera también un par de ensalada césar también cuatro burrito de frijol gracias,real,needs_clarification,[],"[""8 hamburguesa doble pollo"", ""5 pizza ranchera"", ""2 ensalada cesar"", ""cuatro burrito de frijol gracias""]",True,True,,2.93
151,necesito un papas fritas,real,needs_clarification,[],"[""un papas fritas""]",True,True,,0.88
152,para pedir dos cocacola sin azúcar también 10 papas grandes también seis alitas de pollo please,real,needs_clarification,"[{""product"": ""cocacola"", ""quantity"": 2}]","[""10 papas grandes"", ""seis alitas de pollo please""]",False,False,,1.37
153,3 quesadilla de queso,real,needs_clarification,[],"[""3 quesadilla de queso""]",True,True,,0.777
154,hola 3 quesadilla de queso nada más,real,needs_clarification,[],"[""3 quesadilla de queso nada mas""]",True,True,,0.81
155,buenas noches una coca cola sin azúcar y 12 pizza pepperoni y diez hamburguesa clásica y 10x hamburguesa hamburguesa doble pollo para aquí,real,needs_clarification,[],"[""una coca cola sin azucar"", ""12 pizza pepperoni"", ""diez hamburguesa clasica"", ""10x hamburguesa hamburguesa doble pollo para aqui""]",True,True,,2.089
156,diez hamburguesa doble carne,real,needs_clarification,[],"[""diez hamburguesa doble carne""]",True,True,,0.876
157,te encargo un par de quesadilla de queso luego 8 piza margarita luego 2 hamburguesa doble pollo porfa,real,needs_clarification,[],"[""te encargo"", ""2 quesadilla de queso"", ""8 piza margarita"", ""2 hamburguesa doble pollo porfa""]",True,True,,1.928
158,quiero 3 nuggets de pollo luego un orden de aros de cebolla plis,real,needs_clarification,[],"[""3 nuggets de pollo"", ""un orden de aros de cebolla plis""]",True,True,,1.194
159,"5x burrito de frijol, un par de jugo de naranja, tres burrito de frijol, 8 pizza mexicana",real,needs_clarification,[],"[""5x burrito de frijol"", ""2 jugo de naranja"", ""tres burrito de frijol"", ""8 pizza mexicana""]",True,True,,1.711
160,oye tres hamburguesa doble pollo nada más,real,needs_clarification,[],"[""tres hamburguesa doble pollo nada mas""]",True,True,,0.898
161,te encargo 10 pizza pizza hawaiana luego x5 papas grandes luego seis coca cola para llevar,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 10}]","[""te encargo"", ""x5 papas grandes"", ""seis coca cola para llevar""]",False,False,,1.887
162,buen día 8x pizza hawaiana además un par de papas fritas please,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 8}]","[""buen dia"", ""2 papas fritas please""]",False,False,,1.773
163,"me das 4 papas grandes, 12 orden de aros de cebolla, 3 coca cola sin azúcar plis",real,needs_clarification,[],"[""me das"", ""4 papas grandes"", ""12 orden de aros de cebolla"", ""3 coca cola sin azucar plis""]",True,True,,2.136
164,dos hamburguesa hamburguesa doble carne,real,needs_clarification,[],"[""dos hamburguesa hamburguesa doble carne""]",True,True,,1.053
165,voy a querer 12 pizza de jamón y queso; tres alitas de pollo,real,needs_clarification,"[{""product"": ""cocacola"", ""quantity"": 1}]","[""12 pizza de jamon y queso"", ""tres alitas de pollo""]",True,False,,1.706
166,hola buenas 2 papas grandes nada más,real,needs_clarification,[],"[""2 papas grandes nada mas""]",True,True,,0.958
167,voy a querer 2x alitas de pollo gracias,real,needs_clarification,"[{""product"": ""cocacola"", ""quantity"": 1}]","[""2x alitas de pollo gracias""]",True,False,,1.348
168,me gustaría 3x orden de aros de cebolla también tres pizza pizza mexicana también 12 alitas de pollo también 6 nuggets de pollo por favor,real,needs_clarification,[],"[""3x orden de aros de cebolla"", ""tres pizza pizza mexicana"", ""12 alitas de pollo"", ""6 nuggets de pollo por favor""]",True,True,,2.081
169,voy a querer 10x hamburguesa hamburguesa clásica luego 3 pizza margarita porfa,real,needs_clarification,"[{""product"": ""cocacola"", ""quantity"": 1}]","[""10x hamburguesa hamburguesa clasica"", ""3 pizza margarita porfa""]",True,False,,1.754
170,quiero 6 hamburguesa doble pollo también cinco hamburguesa mega también seis jugo de naranja también 6x hamburguesa hamburgesa doble carne para aquí,real,needs_clarification,[],"[""6 hamburguesa doble pollo"", ""cinco hamburguesa mega"", ""seis jugo de naranja"", ""6x hamburguesa hamburgesa doble carne para aqui""]",True,True,,2.417
171,para pedir x10 orden de aros de cebolla aparte 10 hamburguesa doble carne aparte 3 pizza hawaiana aparte 10 torta de milanesa nomás,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""x10 orden de aros de cebolla"", ""10 hamburguesa doble carne"", ""10 torta de milanesa nomas""]",False,False,,3.21
172,buenas tardes x5 alitas de pollo además 3 pizza pepperoni,real,needs_clarification,[],"[""x5 alitas de pollo"", ""3 pizza pepperoni""]",True,True,,1.281
173,2 alitas de pollo,real,needs_clarification,[],"[""2 alitas de pollo""]",True,True,,0.779
174,tres coca cola | 2 hamburguesa clásica,real,needs_clarification,[],"[""tres coca cola"", ""2 hamburguesa clasica""]",True,True,,1.044
175,necesito 2 nuggets de pollo luego x3 torta de milanesa luego cuatro jugo de naranja luego 4 quesadilla de queso please,real,needs_clarification,[],"[""2 nuggets de pollo"", ""x3 torta de milanesa"", ""cuatro jugo de naranja"", ""4 quesadilla de queso please""]",True,True,,1.988
176,"anoto: tres nuggets de pollo, dos burrito de frijol, una docena de pizza hawaiana",real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 12}]","[""anoto"", ""tres nuggets de pollo"", ""dos burrito de frijol""]",False,False,,1.372
177,me das 3 papas fritas también 3 té helado también tres papas fritas plis,real,needs_clarification,[],"[""me das"", ""3 papas fritas"", ""3 te helado"", ""tres papas fritas plis""]",True,True,,1.623
178,cuatro coca cola sin azúcar por favor,real,needs_clarification,[],"[""cuatro coca cola sin azucar por favor""]",True,True,,0.863
179,ocho pizza hawaiana,real,ok,"[{""product"": ""Hawaiana"", ""quantity"": 8}]",[],False,False,,0.629
180,quiero 10 ensalada ensalada cesar | 6 coca cola | x8 pizza pizza pepperoni plis,real,needs_clarification,[],"[""10 ensalada ensalada cesar"", ""6 coca cola"", ""x8 pizza pizza pepperoni plis""]",True,True,,1.452
181,buenos días 10x hamburguesa clásica también un par de alitas de pollo también un par de pizza de jamón y queso nomás,real,needs_clarification,[],"[""10x hamburguesa clasica"", ""2 alitas de pollo"", ""2 pizza de jamon y queso nomas""]",True,True,,1.596
182,por favor 2 pizza pizza ranchera y 3 pizza hawaiana y seis limonada natural porfa,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""2 pizza pizza ranchera"", ""seis limonada natural porfa""]",False,False,,1.381
183,qué tal 6 hamburguesa hamburguesa mega porfa,real,needs_clarification,[],"[""que tal"", ""6 hamburguesa hamburguesa mega porfa""]",True,True,,2.252
184,"quiero 6x papas fritas, x10 hamburguesa doble pollo nada más",real,needs_clarification,[],"[""6x papas fritas"", ""x10 hamburguesa doble pollo nada mas""]",True,True,,1.374
185,dos pizza hawaiana también tres hamburguesa mega,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 2}]","[""tres hamburguesa mega""]",False,False,,0.964
186,deme 3 coca cola sin azúcar aparte 10 pizza pepperoni aparte dos papas fritas para comer ahí,real,needs_clarification,[],"[""3 coca cola sin azucar"", ""10 pizza pepperoni"", ""dos papas fritas para comer ahi""]",True,True,,1.693
187,me mandas tres té helado luego 5 agua embotellada luego 2 hamburguesa hamburguesa con queso luego 2 agua embotellada please,real,needs_clarification,[],"[""me mandas"", ""tres te helado"", ""5 agua embotellada"", ""2 hamburguesa hamburguesa con queso"", ""2 agua embotellada please""]",True,True,,2.233
188,2 nuggets de pollo aparte 1 hot dog sencillo,real,needs_clarification,[],"[""2 nuggets de pollo"", ""1 hot dog sencillo""]",True,True,,1.172
189,por favor seis pizza de jamón y queso también 8 hamburguesa hamburguesa clásica también 3x pizza hawaiana nada más,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""seis pizza de jamon y queso"", ""8 hamburguesa hamburguesa clasica""]",False,False,,1.414
190,te encargo 10 pizza de pizza de jamón y queso; un par de agua mineral; tres agua mineral nomás,real,needs_clarification,[],"[""te encargo"", ""10 pizza de pizza de jamon y queso"", ""2 agua mineral"", ""tres agua mineral nomas""]",True,True,,1.739
191,tráeme seis limonada natural para comer ahí,real,needs_clarification,[],"[""seis limonada natural para comer ahi""]",True,True,,1.0
192,x1 coca cola; 6x orden de aros de cebolla; 8x hot dog sencillo,real,needs_clarification,[],"[""x1 coca cola"", ""6x orden de aros de cebolla"", ""8x hot dog sencillo""]",True,True,,1.668
193,oye 3x agua mineral; 2 pizza pizza mexicana para aquí,real,needs_clarification,[],"[""3x agua mineral"", ""2 pizza pizza mexicana para aqui""]",True,True,,1.406
194,hey diez agua embotellada además un par de pizza pizza margarita además 10 pizza hawaiana además cinco ensalada mixta para comer ahí,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 10}]","[""hey"", ""diez agua embotellada"", ""2 pizza pizza margarita"", ""cinco ensalada mixta para comer ahi""]",False,False,,2.373
195,necesito 5 limonada natural gracias,real,needs_clarification,[],"[""5 limonada natural gracias""]",True,True,,1.199
196,necesito ocho torta de milanesa,real,needs_clarification,[],"[""ocho torta de milanesa""]",True,True,,0.911
197,12 pizza pizza hawaiana también 10 orden de aros de cebolla,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 12}]","[""10 orden de aros de cebolla""]",False,False,,1.068
198,"me mandas 8 agua embotellada, un par de alitas de pollo, 2 papas fritas, 2 jugo de naranja porfa",real,needs_clarification,[],"[""me mandas"", ""8 agua embotellada"", ""2 alitas de pollo"", ""2 papas fritas"", ""2 jugo de naranja porfa""]",True,True,,2.17
199,una quesadilla de queso luego un par de limonada natural luego seis nuggets de pollo luego 3 pizza margarita,real,needs_clarification,[],"[""una quesadilla de queso"", ""2 limonada natural"", ""seis nuggets de pollo"", ""3 pizza margarita""]",True,True,,2.099
200,"anoto: tres tacos al pastor, tres hamburguesa mega, 1 pizza pizza margarita",real,needs_clarification,[],"[""anoto"", ""tres tacos al pastor"", ""tres hamburguesa mega"", ""1 pizza pizza margarita""]",True,True,,1.884
201,me pones 3 coca cola aparte 10x pizza pepperoni aparte 12 pizza hawaiana para comer ahí,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 12}]","[""me pones"", ""3 coca cola"", ""10x pizza pepperoni""]",False,False,,1.612
202,me das doce pizza piza margarita por favor,real,needs_clarification,[],"[""me das"", ""doce pizza piza margarita por favor""]",True,True,,1.408
203,x2 orden de aros de cebolla además x2 café americano además 12 hamburguesa hamburguesa con queso,real,needs_clarification,[],"[""x2 orden de aros de cebolla"", ""x2 cafe americano"", ""12 hamburguesa hamburguesa con queso""]",True,True,,1.983
204,por favor 3 hamburgesa mega aparte 5 tacos al pastor aparte 2x pizza de jamón y queso gracias,real,needs_clarification,[],"[""3 hamburgesa mega"", ""5 tacos al pastor"", ""2x pizza de jamon y queso gracias""]",True,True,,2.25
205,buenas noches 3 torta de milanesa nada más,real,needs_clarification,[],"[""3 torta de milanesa nada mas""]",True,True,,0.886
206,"6 café americano, tres té helado, 5 alitas de pollo para aquí",real,needs_clarification,[],"[""6 cafe americano"", ""tres te helado"", ""5 alitas de pollo para aqui""]",True,True,,1.499
207,qué tal tres torta de milanesa aparte 5 hamburguesa hamburguesa clásica,real,needs_clarification,[],"[""que tal"", ""tres torta de milanesa"", ""5 hamburguesa hamburguesa clasica""]",True,True,,1.483
208,3 papas grandes | 3 limonada natural | 1x agua embotellada,real,needs_clarification,[],"[""3 papas grandes"", ""3 limonada natural"", ""1x agua embotellada""]",True,True,,1.489
209,me das 3 burrito de frijol; tres pizza hawaiana; 1 hot dog sencillo; un par de piza mexicana nada más,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 3}]","[""me das"", ""3 burrito de frijol"", ""1 hot dog sencillo"", ""2 piza mexicana nada mas""]",False,False,,1.69
210,hey 12x papas fritas | 6 pizza pizza hawaiana porfa,real,needs_clarification,"[{""product"": ""Hawaiana"", ""quantity"": 6}]","[""hey"", ""12x papas fritas""]",False,False,,1.119
211,deme cinco torta de milanesa; 4 agua embotellada; dos tacos al pastor para llevar,real,needs_clarification,[],"[""cinco torta de milanesa"", ""4 agua embotellada"", ""dos tacos al pastor para llevar""]",True,True,,2.275
212,ponme ocho agua embotellada aparte 3 ensalada césar please,real,needs_clarification,[],"[""ocho agua embotellada"", ""3 ensalada cesar please""]",True,True,,1.948
213,anoto: 4 nuggets de pollo | dos pizza ranchera | doce hamburguesa hamburguesa con queso | 10 piza margarita,real,needs_clarification,[],"[""anoto"", ""4 nuggets de pollo"", ""dos pizza ranchera"", ""doce hamburguesa hamburguesa con queso"", ""10 piza margarita""]",True,True,,2.282
214,qué hay,real,needs_clarification,[],"[""intención de menú""]",False,False,menu,0.669
215,quisiera seis limonada natural + 4 torta de milanesa + un par de pizza ranchera + cuatro pizza margarita,real,needs_clarification,[],"[""seis limonada natural"", ""4 torta de milanesa"", ""2 pizza ranchera"", ""cuatro pizza margarita""]",True,True,,2.31
216,para pedir 4 alitas de pollo y 10x pizza ranchera y dos hamburguesa con queso y 2 quesadilla de queso,real,needs_clarification,[],"[""4 alitas de pollo y"", ""10x pizza ranchera"", ""dos hamburguesa con queso"", ""2 quesadilla de queso""]",True,True,,1.936
217,tráeme dos papas fritas | tres pizza de jamón y queso | tres nuggets de pollo para llevar,real,needs_clarification,[],"[""dos papas fritas"", ""tres pizza de jamon y queso"", ""tres nuggets de pollo para llevar""]",True,True,,1.678
218,me pones x4 coca cola sin azúcar también 8x agua embotellada gracias,real,needs_clarification,[],"[""me pones"", ""x4 coca cola sin azucar"", ""8x agua embotellada gracias""]",True,True,,1.549
219,buen día 3 jugo de naranja + 8 alitas de pollo + tres nuggets de pollo para llevar,real,needs_clarification,[],"[""buen dia"", ""3 jugo de naranja"", ""8 alitas de pollo"", ""tres nuggets de pollo para llevar""]",True,True,,1.824
220,ponme dos ensalada ensalada césar y tres tacos al pastor y 10x hot dog sencillo y 4 pizza de pizza de jamón y queso porfa,real,needs_clarification,[],"[""dos ensalada ensalada cesar"", ""tres tacos al pastor"", ""10x hot dog sencillo"", ""4 pizza de pizza de jamon y queso porfa""]",True,True,,2.341
221,disculpa tres papas grandes además 5 hamburguesa clásica además 12 burrito de frijol para aquí,real,needs_clarification,[],"[""tres papas grandes"", ""5 hamburguesa clasica"", ""12 burrito de frijol para aqui""]",True,True,,1.718
222,buen día 3 papas fritas para comer ahí,real,needs_clarification,[],"[""buen dia"", ""3 papas fritas para comer ahi""]",True,True,,1.194
223,ponme diez pizza ranchera + 8 nuggets de pollo + dos orden de aros de cebolla + 10 pizza de pizza de jamón y queso please,real,needs_clarification,[],"[""diez pizza ranchera"", ""8 nuggets de pollo"", ""dos orden de aros de cebolla"", ""10 pizza de pizza de jamon y queso please""]",True,True,,3.167
224,por favor una hot dog sencillo nada más,real,needs_clarification,[],"[""una hot dog sencillo nada mas""]",True,True,,1.109
